username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MusicCville;2017-05-23 10:00;0;0;"GOTH NIGHT w/ The Voice of Saturn: @ southern_cville at 8 PM";;@;;"867017294701973504";https://twitter.com/MusicCville/status/867017294701973504
StarrHill;2017-05-19 11:04;1;2;"Shout out to our buds of the local # Cville music scene! @ CvilleJefferson @ SprintPavilion @ southern_cville http://www.c-ville.com/takin-care-backstage-business-area-music-venues/?mc_cid=6206448a35&mc_eid=db963a117f#.WR8AzyMrIy5 …";;@ @ @;# #;"865583933727133697";https://twitter.com/StarrHill/status/865583933727133697
southern_cville;2017-05-15 12:20;1;3;"Austin duo @ TheWindTheWave are here tonight with Justin Kawika Young and The Native Sibling! Grab tix at: http://bit.ly/TWATWtix pic.twitter.com/lzSCD2aEQh";;@;;"864153401210290179";https://twitter.com/southern_cville/status/864153401210290179
MusicCville;2017-05-15 10:00;0;1;"106.1 The Corner welcomes The Wind And The Wave with Justin Kawika Young and The Native Sibling: @ southern_cville at 8:30 PM";;@;;"864118196126621697";https://twitter.com/MusicCville/status/864118196126621697
bourgwick;2017-05-14 00:57;1;5;"the man @ dumpland gets magical at @ southern_cville. massive dreamy segue suite ending with "comes a time"/"superpowerless" double punch. pic.twitter.com/w9hp0VUEdC";;@ @;;"863619219640000512";https://twitter.com/bourgwick/status/863619219640000512
bourgwick;2017-05-13 23:09;2;8;"girl choir, the pride of charlottesville, at @ southern_cville. pic.twitter.com/qgbVItIkwq";;@;;"863591968261144576";https://twitter.com/bourgwick/status/863591968261144576
dv_cntr;2017-05-13 18:53;1;2;"Tonite down at the @ southern_cville. https://twitter.com/cvillepulse/status/863127894561665024 …";;@;;"863527666091253760";https://twitter.com/dv_cntr/status/863527666091253760
moderatehome;2017-05-13 13:09;0;0;"A tour of the 2015 Southern Living Idea House: http://www.smalltownrambler.com/southern-living-idea-house-2015-a-magazine-comes-to-life/ … # SouthernLiving # design # interiors # Cville # Virginia";;;# # # # #;"863441093681184769";https://twitter.com/moderatehome/status/863441093681184769
southern_cville;2017-05-12 15:21;1;1;"2-for-1 special tonight with @ _NoraJane & The Honey Dewdrops co-bill! Tix still available at: http://bit.ly/HDDNJTix pic.twitter.com/KQYz2Lyxff";;@;;"863111792687493120";https://twitter.com/southern_cville/status/863111792687493120
MusicCville;2017-05-12 10:00;0;0;"The Honey Dewdrops / Nora Jane Struthers: @ southern_cville at 8:30 PM";;@;;"863031096891424770";https://twitter.com/MusicCville/status/863031096891424770
TwinPeaksDudes;2017-05-08 12:23;8;86;"CHARLOTTESVILLE we play in you for our 1st time in history We at @ southern_cville tonight and we come bearing the ruckus. Bring edibles plz pic.twitter.com/SOdrfqgQBB";;@;;"861617512663965696";https://twitter.com/TwinPeaksDudes/status/861617512663965696
chromeponyjamz;2017-05-08 10:43;1;2;"Headed to the @ southern_cville for another night of rowdy rock n roll with the homies… https://www.instagram.com/p/BT1cqwZjq0f/";;@;;"861592278036557824";https://twitter.com/chromeponyjamz/status/861592278036557824
MusicCville;2017-05-06 10:00;0;0;"The Barons with Ben Hardesty of The Last Bison: @ southern_cville at 9 PM";;@;;"860856718686801921";https://twitter.com/MusicCville/status/860856718686801921
WRIR;2017-05-05 14:29;1;1;"At 3 PM, POP Goes The World is giving away tix to see @ TwinPeaksDudes @ southern_cville on Monday, May 8! http://www.thesoutherncville.com/events/detail/twin-peaks …pic.twitter.com/3MOVQAjuk4";;@ @;;"860561985741529088";https://twitter.com/WRIR/status/860561985741529088
southern_cville;2017-05-03 16:32;0;1;"JUST ANNOUNCED: The Haus of Belle Drag Show returns Thursday, May 25! Tickets are on sale now: http://bit.ly/HOBSTix pic.twitter.com/QuzWAhF7Lg";;;;"859868238401986560";https://twitter.com/southern_cville/status/859868238401986560
richtarbell;2017-04-29 22:58;1;3;"15 of my photos from last night's @ shagwuf show at the @ southern_cville :: https://flic.kr/s/aHskU4yEVK pic.twitter.com/AS2gjudD14";;@ @;;"858515901330665472";https://twitter.com/richtarbell/status/858515901330665472
shagwuf;2017-04-28 16:15;0;1;"Witches Prom is TONIGHT TONIGHT TONIGHT at The @ southern_cville !!! DJ # djcadybug! ShagWitch!… https://www.instagram.com/p/BTcSw4zFjWx/";;@;#;"858052077515362305";https://twitter.com/shagwuf/status/858052077515362305
southern_cville;2017-04-28 13:16;0;0;"Wear your witchiest attire to celebrate the @ sitnmusic Release Party TONIGHT with @ shagwuf & DJ Cadybug! Tix: http://bit.ly/SITNTix pic.twitter.com/urM3QvkaRH";;@ @;;"858006902143201280";https://twitter.com/southern_cville/status/858006902143201280
MusicCville;2017-04-28 10:00;0;0;"Witches Prom: Ships In The Night Release Party with Shag Wïtch (Shagwüf) & DJ Cady Bug: @ southern_cville at 9 PM";;@;;"857957728437682177";https://twitter.com/MusicCville/status/857957728437682177
MusicCville;2017-04-28 10:00;0;0;"Ships in the Night- Shagwüf: @ southern_cville at 8 PM";;@;;"857957661773488128";https://twitter.com/MusicCville/status/857957661773488128
mipsomusic;2017-04-27 15:03;0;0;"we're going live on the radio @ wtju911fm ahead of our @ southern_cville show tonight! 4 pm. 91.1 locally or you can stream online??";;@ @;;"857671455143755776";https://twitter.com/mipsomusic/status/857671455143755776
mipsomusic;2017-04-27 11:35;0;4;"CHARLOTTESVILLE! We return to @ southern_cville tonight. The great Claire Hitchens kicks off the night. Tickets avail at the door!";;@;;"857619202949210113";https://twitter.com/mipsomusic/status/857619202949210113
katievaness;2017-04-27 07:02;0;1;"In 5 days, we will be in the presence of @ pennyandsparrow and all will be right in # Charlottesville... # pennyandsparrow @ southern_cville";;@ @;# #;"857550411624042496";https://twitter.com/katievaness/status/857550411624042496
southern_cville;2017-04-25 12:20;0;0;"Don't miss The Haus of Belle Drag Show TONIGHT with special headliner Sharon Husbands! Tix & info at: http://bit.ly/HausOfBelleSouthern …pic.twitter.com/Rb6RlAiuZf";;;;"856905648847683584";https://twitter.com/southern_cville/status/856905648847683584
optipop;2017-04-23 15:19;0;0;"Cville. Recognized the #. When are u coming to The Southern?";;;#;"856225942838050817";https://twitter.com/optipop/status/856225942838050817
southern_cville;2017-04-23 14:28;0;3;"UVA's seven-piece, soulful pop band The Willies celebrate the release of their new album TONIGHT! Get your tix at: http://bit.ly/WilliesTix pic.twitter.com/TbXuPHKizB";;;;"856213086184800256";https://twitter.com/southern_cville/status/856213086184800256
MusicCville;2017-04-23 10:00;0;0;"The Willies: @ southern_cville at 7:15 PM";;@;;"856145695031443456";https://twitter.com/MusicCville/status/856145695031443456
sjhesler;2017-04-21 23:40;0;6;"I think we all look forward to the things Sawyer says in between songs almost as much as the music itself! Glimpses of his dry humor.";;;;"855627391376535552";https://twitter.com/sjhesler/status/855627391376535552
Mjb133;2017-04-21 14:49;0;3;"Thanks for the retweet Tracy. Love these moments. Thanks, Joni";;;;"855493671030054912";https://twitter.com/Mjb133/status/855493671030054912
southern_cville;2017-04-21 14:00;1;1;"Richmond-based @ NoBSBrass brings the New Orleans funk TONIGHT with Gina Sobel's Choose Your Own Adventure! Tix: http://bit.ly/NOBSTix pic.twitter.com/IPiZum6M7I";;@;;"855481268137410560";https://twitter.com/southern_cville/status/855481268137410560
southern_cville;2017-04-20 14:00;0;0;"Country western legend @ guitsteel is here TONIGHT with The Jon Spear Band. Grab your tix at: http://bit.ly/JuniorBTix pic.twitter.com/AqEvOEXwlF";;@;;"855118882536923137";https://twitter.com/southern_cville/status/855118882536923137
HealeyParera;2017-04-20 12:59;0;1;"The Catholic Cavalier version of Southern Gothic. Btw, this whole time I was misreading Cville as Chile (!)";;;;"855103755016183810";https://twitter.com/HealeyParera/status/855103755016183810
MusicCville;2017-04-20 10:00;0;0;"Junior Brown with The Jon Spear Band: @ southern_cville at 8 PM";;@;;"855058557212934144";https://twitter.com/MusicCville/status/855058557212934144
cvillepulse;2017-04-19 11:30;3;3;"Jazz, funk and soul come to the @ southern_cville stage as @ erickrasno and @ butcherBRWN hit town: http://bit.ly/2oXTLlk pic.twitter.com/SqdDp1G68Z";;@ @ @;;"854718741505916928";https://twitter.com/cvillepulse/status/854718741505916928
butcherBRWN;2017-04-19 08:52;1;2;"# Charlottesville we're playing the @ southern_cville tonight right before the great @ erickrasno… https://www.instagram.com/p/BTEU-BYFyte/";;@ @;#;"854679215408590848";https://twitter.com/butcherBRWN/status/854679215408590848
southern_cville;2017-04-14 13:00;0;2;"Test your jokes or enjoy a good laugh at our FREE Open Mic tonight hosted by @ ChrisAlanComedy. The kitchen will be open all night long! pic.twitter.com/JxjmlO7b7h";;@;;"852929447044849664";https://twitter.com/southern_cville/status/852929447044849664
jtandalli;2017-04-13 15:01;0;1;"We'll be a trio tonight with the fabulous Mandy Fer of @ DaveMandyMusic";;@;;"852597738256687104";https://twitter.com/jtandalli/status/852597738256687104
MusicCville;2017-04-11 10:00;0;0;"LYAO Comedy featuring The Whethermen: @ southern_cville at 8 PM";;@;;"851797000039288832";https://twitter.com/MusicCville/status/851797000039288832
cville_schools;2017-04-07 15:12;2;6;"Shop Southern Muse clothing store tomorrow, and 10% of your purchase will benefit the Collierville Education Foundation! pic.twitter.com/kw98vEa8Dx";;;;"850426104443805696";https://twitter.com/cville_schools/status/850426104443805696
artscville;2017-04-06 16:52;0;7;"If the critics are correct, @ charlieworsham won't be playing small venues like @ southern_cville next time around: http://www.c-ville.com/arts-pick-charlie-worsham/ …";;@ @;;"850088960399261696";https://twitter.com/artscville/status/850088960399261696
southern_cville;2017-04-06 11:59;0;1;"JUST ANNOUNCED: The Haus Of Belle Drag Show at the Southern on April 25! Tickets on sale now: http://bit.ly/SouthernHausOfBelle …pic.twitter.com/uxGrP7S4SJ";;;;"850015136748380165";https://twitter.com/southern_cville/status/850015136748380165
southern_cville;2017-04-05 13:37;0;1;"Don't miss @ Parsonsfield TONIGHT! Doors at 6:30 and the music starts at 8- get your tix now: http://bit.ly/ParsonSTix pic.twitter.com/2TwSLivdRq";;@;;"849677264815964160";https://twitter.com/southern_cville/status/849677264815964160
DJKevinGraham;2017-04-05 13:02;0;0;"Big thanks to @ southern_cville for the delicious food!! The George Sandwich is AMAZING! @The… https://www.instagram.com/p/BSguV0whKjN/";;@ @The;;"849668456337162240";https://twitter.com/DJKevinGraham/status/849668456337162240
gradywsmith;2017-04-03 22:33;0;1;"If I'm not closing the restaurant that night, I'll be there!";;;;"849087470910283778";https://twitter.com/gradywsmith/status/849087470910283778
LesleyHastings;2017-04-02 16:35;0;0;"Sadly not tonight but not long til I see him here in the U.K. @ TheBullingdon";;@;;"848634950790377473";https://twitter.com/LesleyHastings/status/848634950790377473
richtarbell;2017-03-31 23:16;1;1;"30 of my photos from Wednesday night's @ gethighwaisted show at the @ southern_cville :: https://www.flickr.com/photos/richandpollywedding/albums/72157678776275973 …pic.twitter.com/VBe8LrKjH3";;@ @;;"848011278014656512";https://twitter.com/richtarbell/status/848011278014656512
richtarbell;2017-03-31 23:07;1;1;"20 of my photos from Wednesday night's @ shagwuf show at the @ southern_cville :: https://www.flickr.com/photos/richandpollywedding/albums/72157678775999803 …pic.twitter.com/2GOSXoXi4e";;@ @;;"848008954928082944";https://twitter.com/richtarbell/status/848008954928082944
southern_cville;2017-03-30 12:18;1;4;"Celebrate the release of @ GoldConnectionz new album TONIGHT with @ winstonsband & @ AngelicaGarcia! Tix: http://bit.ly/GoldCTix pic.twitter.com/EI3jJZgZEs";;@ @ @;;"847483056969650176";https://twitter.com/southern_cville/status/847483056969650176
southern_cville;2017-03-29 13:15;2;5;"Come get down with @ shagwuf & NYC-based @ gethighwaisted TONIGHT! Doors at 7 and the party starts at 9. Tix: http://bit.ly/ShagWaistedTix pic.twitter.com/nf8rnwHG4G";;@ @;;"847135015599292418";https://twitter.com/southern_cville/status/847135015599292418
shagwuf;2017-03-28 23:34;1;2;"We'll all be # waistoids tomorrow at The @ southern_cville for the hawt # Shagwüf & @ gethighwaisted… https://www.instagram.com/p/BSNQVU5lX8y/";;@ @;# #;"846928464515096577";https://twitter.com/shagwuf/status/846928464515096577
shagwuf;2017-03-28 08:42;2;2;"TOMORROW night at the @ southern_cville ! @ gethighwaisted & @ shagwuf take over cville! Only a few… https://www.instagram.com/p/BSLqOLplFbD/";;@ @ @;;"846703933460529155";https://twitter.com/shagwuf/status/846703933460529155
MusicCville;2017-03-26 10:00;0;0;"The Honeycutters: @ southern_cville at 8:30 PM";;@;;"845998835218481152";https://twitter.com/MusicCville/status/845998835218481152
bt_dmb;2017-03-26 01:41;3;69;"Thank you for the great welcome home party in cville. You sold out the Southern so CG will have to come back and play the Jefferson. # LoVE";;;#;"845873312316166146";https://twitter.com/bt_dmb/status/845873312316166146
bt_dmb;2017-03-25 22:49;8;49;". @ _crystalgarden on # Periscope: Crystal Garden Live at the Southern Cville VA 3/25/17 https://www.pscp.tv/w/a6XSFzF4ZUVXeGxiR1lxUVB8MXZBeFJnV21PWnFLbOiEPTkbA5YFwEZQjCpSVUsR6M2w4q4dfhcjOmy5Ulp4 …";;@;#;"845829935855996928";https://twitter.com/bt_dmb/status/845829935855996928
_crystalgarden;2017-03-25 22:44;5;11;"Crystal Garden Live at the Southern Cville VA 3/25/17 https://www.pscp.tv/w/a6XRCzF6dktOV2FBUHJMamV8MXZBeFJnV21PWnFLbDjjnZXXIpdXGDvmY5ay11XRXFs4Hb9RuWBCSKOSSDuv …";;;;"845828765880016896";https://twitter.com/_crystalgarden/status/845828765880016896
shellycustisDMB;2017-03-25 17:08;0;0;"@ Mycle_Wastman and @ frewen20 so nice to meet you today. See you tonight at the show @ southern_cville pic.twitter.com/oHqgXQYbeY";;@ @ @;;"845744094840328193";https://twitter.com/shellycustisDMB/status/845744094840328193
ImaUVAseven;2017-03-25 14:49;0;0;"Lemme get on the guest list as anonymous?";;;;"845709221081600000";https://twitter.com/ImaUVAseven/status/845709221081600000
shellycustisDMB;2017-03-25 14:02;0;0;"@ southern_cville we are on the road now, heading your way. Already have our tix. Can't wait to see my friend @ bt_dmb and @ _crystalgarden";;@ @ @;;"845697445715697665";https://twitter.com/shellycustisDMB/status/845697445715697665
MusicCville;2017-03-23 10:00;0;0;"The Trongone Band with Carl Dufrene Jr. (Anders Osborne): @ southern_cville at 9 PM";;@;;"844911681419395072";https://twitter.com/MusicCville/status/844911681419395072
MarleyMcN;2017-03-22 22:41;0;0;"Doin the thang in # charlottesvilleva tonight @ southern_cville… https://www.instagram.com/p/BR9tep1ji2eL1JVD57_t3iyePHfJug0RBzFZNk0/ …";;@;#;"844740749291933696";https://twitter.com/MarleyMcN/status/844740749291933696
southern_cville;2017-03-21 13:38;0;1;"JUST ANNOUNCED: The Honey Dewdrops return to share the stage with @ _NoraJane & The Party Line on Friday, May 12! Tix on sale this Friday. pic.twitter.com/EQWmDIRCvQ";;@;;"844241702080696325";https://twitter.com/southern_cville/status/844241702080696325
shagwuf;2017-03-21 11:21;0;2;"# shagwüf & @ gethighwaisted at the @ southern_cville on 3/29! Presales are moving fast doods. Get… https://www.instagram.com/p/BR5662zlCxs/";;@ @;#;"844207365213896704";https://twitter.com/shagwuf/status/844207365213896704
wearebombadil;2017-03-21 09:38;0;3;"Looking forward to sharing the stage with you, @ michaelscoleman! @ southern_cville";;@ @;;"844181510181847040";https://twitter.com/wearebombadil/status/844181510181847040
southern_cville;2017-03-19 14:00;0;0;"Indie folk with western soul, don't miss @ PaperBirdBand with Adar TONIGHT! Tix available before the door at: http://bit.ly/PBirdTIx pic.twitter.com/0L0NoDtio5";;@;;"843522469789163520";https://twitter.com/southern_cville/status/843522469789163520
southern_cville;2017-03-18 14:15;0;2;"TONIGHT! Jason Burke Band with Paulo Franco and The Freightliners! Tickets still available at: http://bit.ly/JBurkeTix pic.twitter.com/WWRHYIptqj";;;;"843163848483966976";https://twitter.com/southern_cville/status/843163848483966976
MusicCville;2017-03-18 10:00;0;1;"Jason Burke Band with Paulo Franco & The Freightliners: @ southern_cville at 8 PM # Charlottesville";;@;#;"843099699502505986";https://twitter.com/MusicCville/status/843099699502505986
charlespage2;2017-03-15 00:33;0;0;"can't wait for and and crystal garden to play cville at the southern";;;;"841869839958478849";https://twitter.com/charlespage2/status/841869839958478849
RimweLLC;2017-03-14 20:10;0;0;"The South’s Best Small Towns 2017 http://www.southernliving.com/souths-best/small-towns … via @ southern_living # localnews # VA # CVille";;@;# # #;"841803661462368256";https://twitter.com/RimweLLC/status/841803661462368256
shagwuf;2017-03-13 10:37;0;2;"Hop on it! @ gethighwaisted + @ shagwuf at @ southern_cville on 3/29!!! @The Southern Cafe and… https://www.instagram.com/p/BRlPiIElp7B/";;@ @ @ @The;;"841297207366164481";https://twitter.com/shagwuf/status/841297207366164481
bt_dmb;2017-03-12 00:49;0;3;"That rocks that you are coming to the Cville show. I'm sure we'll cross paths. # muchLoVE";;;#;"840801940371988480";https://twitter.com/bt_dmb/status/840801940371988480
maryjomattea;2017-03-10 19:40;1;2;"@ colorpalettedc is in # Charlottesville, VA tonight! @ southern_cville # livemusic @The Southern… https://www.instagram.com/p/BRemJoEB-d4/";;@ @ @The;# #;"840361772599070720";https://twitter.com/maryjomattea/status/840361772599070720
southern_cville;2017-03-09 14:46;1;3;"Soulful bluegrass with americana roots, @ FrontCountrySF & The Honey Dewdrops are here TONIGHT! Tickets + info at: http://bit.ly/FCHDTix pic.twitter.com/ohOvGzxxbH";;@;;"839925258006102016";https://twitter.com/southern_cville/status/839925258006102016
FrontCountrySF;2017-03-09 11:45;0;2;"Thanks for the big night, # AVL! Heading to VA to play @ southern_cville with the # HoneyDewdrops! See you there!";;@;# #;"839879794225463296";https://twitter.com/FrontCountrySF/status/839879794225463296
MusicCville;2017-03-09 10:00;0;0;"Front Country & The Honey Dewdrops: @ southern_cville at 8 PM";;@;;"839853322899087360";https://twitter.com/MusicCville/status/839853322899087360
cavalierdaily;2017-03-08 17:28;0;1;"A&E: @ ColonyHouse's performance at The @ southern_cville packed high energy into intimate space http://www.cavalierdaily.com/article/2017/03/colony-house-packs-high-energy-into-intimate-space …";;@ @;;"839603661303070720";https://twitter.com/cavalierdaily/status/839603661303070720
southern_cville;2017-03-08 11:00;0;0;"The Southern Café is now open for lunch 6 days a week! Full menu of soups, salads, and sandwiches available at http://thesoutherncville.com/the-cafe pic.twitter.com/9DGhWbwzBb";;;;"839506014563020800";https://twitter.com/southern_cville/status/839506014563020800
soundsbyangel;2017-03-07 23:45;1;0;"Encore in the round with @ riverwhyless tonight at @ southern_cville # cville # livemusic… https://www.instagram.com/p/BRXT2SJjpft/";;@ @;# #;"839336362578952192";https://twitter.com/soundsbyangel/status/839336362578952192
JPLadykillah;2017-03-07 21:16;0;1;"The Southern in Cville solved all the issues pic.twitter.com/HG0OZQxbUa";;;;"839298867225059328";https://twitter.com/JPLadykillah/status/839298867225059328
RiverWhyless;2017-03-07 14:01;0;2;"We spent the morning in a dream...tonight we're at the @ southern_cville in Charlottesville, VA--… https://www.instagram.com/p/BRWQ_WUhQmf/";;@;;"839189334385291264";https://twitter.com/RiverWhyless/status/839189334385291264
artscville;2017-03-05 13:45;1;1;". @ RiverWhyless will play tracks from its new record, We All the Light, at @ southern_cville on Tues. 3/7: http://www.c-ville.com/river-whyless-patches-world-music-influences-new-album/ …";;@ @;;"838460365092585472";https://twitter.com/artscville/status/838460365092585472
justmacks924;2017-03-03 08:32;0;2;"Thx for showin us how to get down under last night! That was the best I have ever heard the @ southern_cville sound! @ OPIUO # OPIUOonTOUR";;@ @;#;"837656988213456896";https://twitter.com/justmacks924/status/837656988213456896
southern_cville;2017-03-02 16:00;0;0;"Tonight's show at @ CvilleJefferson will now be at the Southern! 7 PM doors, 8:45 PM Show. All purchased tix will be honored. pic.twitter.com/pjpeKesQ03";;@;;"837407170731745280";https://twitter.com/southern_cville/status/837407170731745280
MusicCville;2017-03-01 10:00;2;1;"Major & The Monbacks with Big Mama Shakes: @ southern_cville at 9 PM";;@;;"836954319626756102";https://twitter.com/MusicCville/status/836954319626756102
southern_cville;2017-02-28 15:00;1;3;"JUST ANNOUNCED: @ mipsomusic returns to the Southern on 4/27! Tickets on sale Friday at 10 AM: http://bit.ly/MipsoTixS pic.twitter.com/UvSnSkmqGJ";;@;;"836667299327324161";https://twitter.com/southern_cville/status/836667299327324161
StrongWaterVA;2017-02-27 16:40;0;3;"1st round of voting for us to rock the stage @ locknfestival like we did @ southern_cville in the photo ends Mar 1! http://www.locknfestival.com/RTLvote pic.twitter.com/o2DBbrdbke";;@ @;;"836330314821693440";https://twitter.com/StrongWaterVA/status/836330314821693440
southern_cville;2017-02-26 14:45;0;1;"TONIGHT! @ NRBQHeadquarter with The Gladstones! Tickets + info available at: http://bit.ly/NRBQTixS pic.twitter.com/5xB0QeSRV6";;@;;"835938739130007552";https://twitter.com/southern_cville/status/835938739130007552
MusicCville;2017-02-26 10:00;0;0;"NRBQ with The Gladstones: @ southern_cville at 8:30 PM";;@;;"835867047116468224";https://twitter.com/MusicCville/status/835867047116468224
WillOverman1;2017-02-24 12:00;1;2;"Thanks for the love @ artscville. Who's coming to the show tonight at @ southern_cville? http://www.c-ville.com/arts-pick-will-overman/ …";;@ @;;"835172661361852417";https://twitter.com/WillOverman1/status/835172661361852417
MusicCville;2017-02-24 10:00;0;0;"Will Overman Band- THE VEGABONDS- Cris Jacobs: @ southern_cville at 6:30 PM";;@;;"835142278796599297";https://twitter.com/MusicCville/status/835142278796599297
MSheaBarnes;2017-02-23 21:07;0;0;"NRBQ: the best cult bar band you never heard of, Sunday @ southern_cville. Come on out! https://open.spotify.com/track/43e5f8F6ZZFIuttQb9nnPE …";;@;;"834947868410724352";https://twitter.com/MSheaBarnes/status/834947868410724352
StrongWaterVA;2017-02-23 20:22;0;0;"Hitting the stage @ southern_cville w/ @ BoyNamedBanjo in about 10 minutes! Tickets $10 at the door! # strongwater # boynamedbanjo # americanapic.twitter.com/Aw8l6QAQcT";;@ @;# # #;"834936541592059904";https://twitter.com/StrongWaterVA/status/834936541592059904
joceleee;2017-02-22 21:18;0;0;"i realized maybe it's bc of where i am rn? the mostly white southern cville/uva vs the super diverse nova suburbs";;;;"834588161749708800";https://twitter.com/joceleee/status/834588161749708800
artscville;2017-02-22 14:26;2;4;".@WillOvermanBand charms the crowd at @ southern_cville on Friday: http://www.c-ville.com/arts-pick-will-overman/ …";;@WillOvermanBand @;;"834484639196708865";https://twitter.com/artscville/status/834484639196708865
DanielWHeff;2017-02-21 14:44;1;2;"Loved playing with ya'll! + the new Bison is";;;;"834126589017354241";https://twitter.com/DanielWHeff/status/834126589017354241
WillOverman1;2017-02-20 20:57;0;1;"New members aboard the WOB train this spring! Come see us at @ southern_cville on Friday. Tix - http://bit.ly/2k6nGC4 pic.twitter.com/UJlt0kmyDa";;@;;"833858123001643008";https://twitter.com/WillOverman1/status/833858123001643008
MusicCville;2017-02-19 10:00;0;0;"The Last Bison with The Barons: @ southern_cville at 8 PM";;@;;"833330322175451137";https://twitter.com/MusicCville/status/833330322175451137
MusicCville;2017-02-18 10:00;0;0;"Butchertown Burlesque featuring Lady Borgia, Empress D'Naste, & The Judy Chops: @ southern_cville at 9 PM";;@;;"832968000282062848";https://twitter.com/MusicCville/status/832968000282062848
southern_cville;2017-02-17 15:39;1;1;"Don't miss the @ lowlandhum Album Release show TONIGHT presented by @ WNRNradio! Tix: http://bit.ly/LowlandHumTix pic.twitter.com/aSEof4IH48";;@ @;;"832690838375383040";https://twitter.com/southern_cville/status/832690838375383040
artscville;2017-02-17 12:10;1;1;". @ that1guy brings The Magic Pipe to @ southern_cville on Monday to perform songs like "The Moon is Disgusting," "B... http://www.c-ville.com/arts-pick-1-guy/ …";;@ @;;"832638252318236672";https://twitter.com/artscville/status/832638252318236672
WillOverman1;2017-02-17 12:01;1;2;"One week till we take the stage at @ southern_cville with @ CrisJacobs1 and @ TheVegabonds . Tickets on sale now: http://bit.ly/2k6nGC4 pic.twitter.com/UJUP27IQcD";;@ @ @;;"832636175345020928";https://twitter.com/WillOverman1/status/832636175345020928
MusicCville;2017-02-16 10:00;0;0;"The Ghost of Paul Revere with Gallatin Canyon: @ southern_cville at 8:30 PM";;@;;"832243178795261952";https://twitter.com/MusicCville/status/832243178795261952
thejudychops;2017-02-15 21:38;2;1;"Playing @ southern_cville # Saturday providing # music for the lovely ladies of @ ButchertownRVA # burlesque # livemusic # Virginia # eventspic.twitter.com/g9yQUIuEEC";;@ @;# # # # # #;"832056601884372992";https://twitter.com/thejudychops/status/832056601884372992
alinedolinh;2017-02-15 15:53;0;3;"ok but this is LITERALLY me at the gig tonight because I once rediscovered God in a grilled cheese sandwich from @ southern_cville https://twitter.com/imagrandfather/status/829854923374223360 …";;@;;"831969814432342016";https://twitter.com/alinedolinh/status/831969814432342016
southern_cville;2017-02-15 14:00;3;12;"TONIGHT! Tickets are running low for @ PWRBTTMBAND with @ MalBlum & The Blums and @ nakedgiants! Get yours at http://bit.ly/PWRBTTMTix pic.twitter.com/arYt5XaI5N";;@ @ @;;"831941147001970689";https://twitter.com/southern_cville/status/831941147001970689
thelastbison;2017-02-15 11:34;1;14;"Thanks @ WNRNradio for a great morning...& for the # coldbrew! # Charlottesville hope to see you 2/19 @ southern_cville: http://bit.ly/2lyeXbV pic.twitter.com/14tu76sN1k";;@ @;# #;"831904530820321281";https://twitter.com/thelastbison/status/831904530820321281
MusicCville;2017-02-15 10:00;0;0;"PWR BTTM with Mal Blum and the Blums and Naked Giants: @ southern_cville at 9 PM";;@;;"831880772353036288";https://twitter.com/MusicCville/status/831880772353036288
GoldConnectionz;2017-02-14 14:26;0;5;"Meet u at the @ southern_cville https://twitter.com/lowlandhum/status/831585084738240513 …";;@;;"831585390339428353";https://twitter.com/GoldConnectionz/status/831585390339428353
lowlandhum;2017-02-14 14:25;0;7;"Getting back on the road feels good. This weekend: GREENSBORO ( thurs @ resonategso ) and CHARLOTTESVILLE ( fri @ southern_cville ) !!!! pic.twitter.com/qYVTRLna18";;@ @;;"831585084738240513";https://twitter.com/lowlandhum/status/831585084738240513
southern_cville;2017-02-14 13:15;1;3;"JUST ANNOUNCED: @ CharlieMars at the Southern on Friday, 5/19! Tickets on sale this Friday at 10 AM. pic.twitter.com/6x4Egx3cON";;@;;"831567438105952256";https://twitter.com/southern_cville/status/831567438105952256
shellycustisDMB;2017-02-14 01:30;0;1;"Happy # LoVE Day Can't wait to see U Boyd and @ _crystalgarden at the @ southern_cville next month # HUGS";;@ @;# #;"831390081835479040";https://twitter.com/shellycustisDMB/status/831390081835479040
southern_cville;2017-02-12 14:00;0;2;"TONIGHT- @ SpaffordMusic with @ Bencoolenmusic at 9PM! Tix available at the door or at: http://bit.ly/SpaffordTix pic.twitter.com/bJugz4Hh2e";;@ @;;"830853998198476800";https://twitter.com/southern_cville/status/830853998198476800
WillOverman1;2017-02-10 17:06;2;3;"Just two weeks till we take the stage at @ southern_cville with @ TheVegabonds on 2/24. Tickets on sale now - http://bit.ly/2kY8jPx pic.twitter.com/qOTPuCh7li";;@ @;;"830176123149570048";https://twitter.com/WillOverman1/status/830176123149570048
c_sand24;2017-02-10 13:22;1;4;"@ bt_dmb enjoyed @ _crystalgarden so much @ CvilleJefferson in May that I couldn't pass up the show at @ southern_cville in March! Tickets =";;@ @ @ @;;"830119726386970624";https://twitter.com/c_sand24/status/830119726386970624
MusicCville;2017-02-10 10:00;0;0;"The Southern Belles with Groove Fetish: @ southern_cville at 9 PM";;@;;"830069009311608832";https://twitter.com/MusicCville/status/830069009311608832
shellycustisDMB;2017-02-09 23:31;0;0;"@ bt_dmb BT I'm buying tix for @ _crystalgarden for # Cville show at The Southern tmrw at 10am # muchLoVE";;@ @;# #;"829910661828329472";https://twitter.com/shellycustisDMB/status/829910661828329472
