date,temperature,precipm
"4:53 PM EDT on August 30, 2017",26.1,-9999.00
"5:53 PM EDT on August 30, 2017",25.6,0.0
"6:53 PM EDT on August 30, 2017",25.0,-9999.00
"7:53 PM EDT on August 30, 2017",23.3,-9999.00
"8:53 PM EDT on August 30, 2017",22.8,-9999.00
"9:53 PM EDT on August 30, 2017",21.7,-9999.00
"10:53 PM EDT on August 30, 2017",20.6,-9999.00
"11:53 PM EDT on August 30, 2017",21.1,-9999.00
"12:53 AM EDT on August 31, 2017",20.6,-9999.00
"1:53 AM EDT on August 31, 2017",19.4,-9999.00
"2:18 AM EDT on August 31, 2017",19.4,-9999.00
"2:25 AM EDT on August 31, 2017",19.4,-9999.00
"2:53 AM EDT on August 31, 2017",19.4,-9999.00
"2:58 AM EDT on August 31, 2017",19.4,-9999.00
"3:39 AM EDT on August 31, 2017",18.9,-9999.00
"3:49 AM EDT on August 31, 2017",18.0,-9999.00
"3:53 AM EDT on August 31, 2017",18.3,-9999.00
"3:59 AM EDT on August 31, 2017",18.3,-9999.00
"4:03 AM EDT on August 31, 2017",17.8,-9999.00
"4:53 AM EDT on August 31, 2017",18.3,-9999.00
"5:44 AM EDT on August 31, 2017",17.8,-9999.00
"5:53 AM EDT on August 31, 2017",17.8,-9999.00
"6:04 AM EDT on August 31, 2017",17.2,-9999.00
"6:53 AM EDT on August 31, 2017",17.2,-9999.00
"7:53 AM EDT on August 31, 2017",18.9,-9999.00
"8:05 AM EDT on August 31, 2017",18.3,-9999.00
"8:53 AM EDT on August 31, 2017",20.0,-9999.00
"9:53 AM EDT on August 31, 2017",23.3,-9999.00
"10:53 AM EDT on August 31, 2017",26.1,-9999.00
"11:53 AM EDT on August 31, 2017",27.8,-9999.00
"12:53 PM EDT on August 31, 2017",28.3,-9999.00
"1:53 PM EDT on August 31, 2017",29.4,-9999.00
"2:53 PM EDT on August 31, 2017",30.0,-9999.00
"3:53 PM EDT on August 31, 2017",30.0,-9999.00
"4:53 PM EDT on August 31, 2017",29.4,-9999.00
"5:53 PM EDT on August 31, 2017",28.3,-9999.00
"6:53 PM EDT on August 31, 2017",26.7,-9999.00
"7:53 PM EDT on August 31, 2017",25.6,-9999.00
"8:53 PM EDT on August 31, 2017",23.9,-9999.00
"9:53 PM EDT on August 31, 2017",22.8,-9999.00
"10:53 PM EDT on August 31, 2017",22.2,-9999.00
"11:53 PM EDT on August 31, 2017",21.7,-9999.00
"12:53 AM EDT on September 01, 2017",22.2,-9999.00
"1:53 AM EDT on September 01, 2017",21.7,-9999.00
"2:53 AM EDT on September 01, 2017",21.1,-9999.00
"3:53 AM EDT on September 01, 2017",20.0,-9999.00
"4:53 AM EDT on September 01, 2017",20.0,-9999.00
"5:53 AM EDT on September 01, 2017",18.9,-9999.00
"6:53 AM EDT on September 01, 2017",18.9,-9999.00
"7:53 AM EDT on September 01, 2017",18.3,-9999.00
"8:53 AM EDT on September 01, 2017",17.8,-9999.00
"9:53 AM EDT on September 01, 2017",17.2,-9999.00
"10:53 AM EDT on September 01, 2017",17.2,0.0
"11:53 AM EDT on September 01, 2017",16.1,0.0
"12:53 PM EDT on September 01, 2017",16.7,1.0
"1:53 PM EDT on September 01, 2017",16.1,1.3
"2:53 PM EDT on September 01, 2017",16.1,1.0
"3:31 PM EDT on September 01, 2017",15.6,0.5
"3:53 PM EDT on September 01, 2017",16.1,0.5
"4:53 PM EDT on September 01, 2017",15.0,0.8
"5:53 PM EDT on September 01, 2017",15.0,0.3
"6:53 PM EDT on September 01, 2017",15.0,-9999.00
"7:53 PM EDT on September 01, 2017",14.4,0.3
"8:11 PM EDT on September 01, 2017",14.4,0.0
"8:53 PM EDT on September 01, 2017",13.9,0.8
"9:45 PM EDT on September 01, 2017",13.3,0.3
"9:53 PM EDT on September 01, 2017",13.3,0.3
"9:59 PM EDT on September 01, 2017",13.9,-9999.00
"10:34 PM EDT on September 01, 2017",13.3,0.0
"10:53 PM EDT on September 01, 2017",13.3,0.3
"11:39 PM EDT on September 01, 2017",13.3,0.0
"11:53 PM EDT on September 01, 2017",13.3,0.0
"12:28 AM EDT on September 02, 2017",13.3,0.0
"12:53 AM EDT on September 02, 2017",13.3,0.5
"1:13 AM EDT on September 02, 2017",12.8,0.5
"1:53 AM EDT on September 02, 2017",13.3,1.3
"2:12 AM EDT on September 02, 2017",13.3,0.0
"2:53 AM EDT on September 02, 2017",13.3,0.5
"3:28 AM EDT on September 02, 2017",13.3,2.0
"3:53 AM EDT on September 02, 2017",13.3,2.8
"4:53 AM EDT on September 02, 2017",13.3,0.3
"5:09 AM EDT on September 02, 2017",13.3,0.0
"5:29 AM EDT on September 02, 2017",13.3,0.3
"5:53 AM EDT on September 02, 2017",12.8,0.5
"6:04 AM EDT on September 02, 2017",12.8,0.0
"6:49 AM EDT on September 02, 2017",13.0,0.5
"6:53 AM EDT on September 02, 2017",12.8,0.8
"7:38 AM EDT on September 02, 2017",12.8,0.8
"7:53 AM EDT on September 02, 2017",13.3,1.0
"8:08 AM EDT on September 02, 2017",13.3,0.0
"8:16 AM EDT on September 02, 2017",13.3,0.0
"8:30 AM EDT on September 02, 2017",13.3,0.0
"8:40 AM EDT on September 02, 2017",13.3,0.0
"8:53 AM EDT on September 02, 2017",13.3,0.0
"9:03 AM EDT on September 02, 2017",13.3,0.0
"9:39 AM EDT on September 02, 2017",13.3,0.3
"9:53 AM EDT on September 02, 2017",13.3,0.3
"10:01 AM EDT on September 02, 2017",13.3,0.0
"10:49 AM EDT on September 02, 2017",14.0,0.0
"10:53 AM EDT on September 02, 2017",13.9,0.3
"11:53 AM EDT on September 02, 2017",14.4,0.0
"12:00 PM EDT on September 02, 2017",14.4,0.0
"12:29 PM EDT on September 02, 2017",14.4,0.0
"12:53 PM EDT on September 02, 2017",15.0,0.0
"1:26 PM EDT on September 02, 2017",15.6,0.0
"1:53 PM EDT on September 02, 2017",15.6,0.3
"2:03 PM EDT on September 02, 2017",15.6,-9999.00
"2:19 PM EDT on September 02, 2017",15.6,-9999.00
"2:53 PM EDT on September 02, 2017",16.1,-9999.00
"3:14 PM EDT on September 02, 2017",16.1,-9999.00
"3:53 PM EDT on September 02, 2017",16.1,-9999.00
"4:31 PM EDT on September 02, 2017",15.6,0.0
"4:42 PM EDT on September 02, 2017",15.6,0.0
"4:53 PM EDT on September 02, 2017",15.6,0.0
"5:49 PM EDT on September 02, 2017",16.0,0.0
"5:53 PM EDT on September 02, 2017",16.1,0.0
"6:53 PM EDT on September 02, 2017",16.1,0.3
"7:00 PM EDT on September 02, 2017",16.1,0.0
"7:07 PM EDT on September 02, 2017",16.1,0.0
"7:53 PM EDT on September 02, 2017",16.1,0.0
"8:00 PM EDT on September 02, 2017",16.1,-9999.00
"8:32 PM EDT on September 02, 2017",15.6,-9999.00
"8:44 PM EDT on September 02, 2017",16.1,-9999.00
"8:53 PM EDT on September 02, 2017",16.1,-9999.00
"9:53 PM EDT on September 02, 2017",16.1,-9999.00
"10:00 PM EDT on September 02, 2017",16.1,-9999.00
"10:53 PM EDT on September 02, 2017",16.1,-9999.00
"11:31 PM EDT on September 02, 2017",16.1,-9999.00
"11:39 PM EDT on September 02, 2017",16.1,-9999.00
"11:53 PM EDT on September 02, 2017",16.1,-9999.00
"12:11 AM EDT on September 03, 2017",16.1,-9999.00
"12:53 AM EDT on September 03, 2017",16.1,-9999.00
"1:32 AM EDT on September 03, 2017",16.1,-9999.00
"1:53 AM EDT on September 03, 2017",16.1,-9999.00
"2:01 AM EDT on September 03, 2017",16.1,-9999.00
"2:53 AM EDT on September 03, 2017",16.1,-9999.00
"3:25 AM EDT on September 03, 2017",16.1,-9999.00
"3:53 AM EDT on September 03, 2017",16.1,-9999.00
"4:06 AM EDT on September 03, 2017",16.1,-9999.00
"4:53 AM EDT on September 03, 2017",16.1,-9999.00
"5:53 AM EDT on September 03, 2017",15.6,-9999.00
"6:06 AM EDT on September 03, 2017",15.6,-9999.00
"6:36 AM EDT on September 03, 2017",14.4,-9999.00
"6:45 AM EDT on September 03, 2017",15.0,-9999.00
"6:53 AM EDT on September 03, 2017",15.0,-9999.00
"7:06 AM EDT on September 03, 2017",14.4,-9999.00
"7:53 AM EDT on September 03, 2017",15.6,-9999.00
"8:53 AM EDT on September 03, 2017",18.3,-9999.00
"9:53 AM EDT on September 03, 2017",21.1,-9999.00
"10:53 AM EDT on September 03, 2017",22.2,-9999.00
"11:53 AM EDT on September 03, 2017",23.3,-9999.00
"12:53 PM EDT on September 03, 2017",24.4,-9999.00
"1:53 PM EDT on September 03, 2017",25.6,-9999.00
"2:53 PM EDT on September 03, 2017",27.2,-9999.00
"3:53 PM EDT on September 03, 2017",27.2,-9999.00
"4:53 PM EDT on September 03, 2017",27.8,-9999.00
"5:53 PM EDT on September 03, 2017",26.7,-9999.00
"6:53 PM EDT on September 03, 2017",25.6,-9999.00
"7:53 PM EDT on September 03, 2017",21.7,-9999.00
"8:53 PM EDT on September 03, 2017",19.4,-9999.00
"9:53 PM EDT on September 03, 2017",19.4,-9999.00
"10:53 PM EDT on September 03, 2017",18.3,-9999.00
"11:53 PM EDT on September 03, 2017",17.2,-9999.00
"12:53 AM EDT on September 04, 2017",16.1,-9999.00
"1:53 AM EDT on September 04, 2017",16.1,-9999.00
"2:53 AM EDT on September 04, 2017",16.1,-9999.00
"3:53 AM EDT on September 04, 2017",14.4,-9999.00
"4:53 AM EDT on September 04, 2017",13.9,-9999.00
"5:53 AM EDT on September 04, 2017",14.4,-9999.00
"6:53 AM EDT on September 04, 2017",15.0,-9999.00
"7:53 AM EDT on September 04, 2017",15.6,-9999.00
"8:53 AM EDT on September 04, 2017",18.3,-9999.00
"9:53 AM EDT on September 04, 2017",21.7,-9999.00
"10:53 AM EDT on September 04, 2017",24.4,-9999.00
"11:53 AM EDT on September 04, 2017",26.7,-9999.00
"12:53 PM EDT on September 04, 2017",26.7,-9999.00
"1:53 PM EDT on September 04, 2017",28.3,-9999.00
"2:53 PM EDT on September 04, 2017",28.3,-9999.00
"3:53 PM EDT on September 04, 2017",28.9,-9999.00
"4:53 PM EDT on September 04, 2017",28.9,-9999.00
"5:53 PM EDT on September 04, 2017",28.3,-9999.00
"6:53 PM EDT on September 04, 2017",27.2,-9999.00
"7:53 PM EDT on September 04, 2017",25.6,-9999.00
"8:53 PM EDT on September 04, 2017",23.9,-9999.00
"9:53 PM EDT on September 04, 2017",23.3,-9999.00
"10:53 PM EDT on September 04, 2017",22.2,-9999.00
"11:53 PM EDT on September 04, 2017",22.8,-9999.00
"12:53 AM EDT on September 05, 2017",22.2,-9999.00
"1:53 AM EDT on September 05, 2017",21.7,-9999.00
"2:53 AM EDT on September 05, 2017",20.0,-9999.00
"3:53 AM EDT on September 05, 2017",19.4,-9999.00
"4:53 AM EDT on September 05, 2017",18.9,-9999.00
"5:53 AM EDT on September 05, 2017",18.9,-9999.00
"6:53 AM EDT on September 05, 2017",18.9,-9999.00
"7:53 AM EDT on September 05, 2017",20.0,-9999.00
"8:53 AM EDT on September 05, 2017",22.2,-9999.00
"9:53 AM EDT on September 05, 2017",24.4,-9999.00
"10:53 AM EDT on September 05, 2017",26.1,-9999.00
"11:53 AM EDT on September 05, 2017",27.8,-9999.00
"12:53 PM EDT on September 05, 2017",29.4,-9999.00
"1:53 PM EDT on September 05, 2017",30.0,-9999.00
"2:53 PM EDT on September 05, 2017",29.4,-9999.00
"3:53 PM EDT on September 05, 2017",28.9,-9999.00
"4:15 PM EDT on September 05, 2017",28.3,-9999.00
"4:36 PM EDT on September 05, 2017",27.2,-9999.00
"4:44 PM EDT on September 05, 2017",21.7,3.3
"4:53 PM EDT on September 05, 2017",20.0,3.6
"5:19 PM EDT on September 05, 2017",20.6,0.8
"5:28 PM EDT on September 05, 2017",20.6,1.0
"5:53 PM EDT on September 05, 2017",20.6,1.3
"6:19 PM EDT on September 05, 2017",20.6,0.5
"6:33 PM EDT on September 05, 2017",20.6,0.5
"6:53 PM EDT on September 05, 2017",20.6,0.8
"7:53 PM EDT on September 05, 2017",20.0,0.0
"8:53 PM EDT on September 05, 2017",20.0,-9999.00
"9:53 PM EDT on September 05, 2017",20.0,-9999.00
"10:53 PM EDT on September 05, 2017",20.0,-9999.00
"11:06 PM EDT on September 05, 2017",20.0,-9999.00
"11:17 PM EDT on September 05, 2017",20.0,-9999.00
"11:53 PM EDT on September 05, 2017",20.0,-9999.00
"12:16 AM EDT on September 06, 2017",20.0,-9999.00
"12:20 AM EDT on September 06, 2017",20.0,-9999.00
"12:30 AM EDT on September 06, 2017",20.0,-9999.00
"12:39 AM EDT on September 06, 2017",20.0,-9999.00
"12:53 AM EDT on September 06, 2017",20.0,-9999.00
"1:29 AM EDT on September 06, 2017",19.4,-9999.00
"1:36 AM EDT on September 06, 2017",19.4,-9999.00
"1:39 AM EDT on September 06, 2017",19.4,-9999.00
"1:53 AM EDT on September 06, 2017",19.4,-9999.00
"2:01 AM EDT on September 06, 2017",19.4,-9999.00
"2:17 AM EDT on September 06, 2017",19.4,-9999.00
"2:38 AM EDT on September 06, 2017",18.9,-9999.00
"2:47 AM EDT on September 06, 2017",19.0,-9999.00
"2:48 AM EDT on September 06, 2017",19.4,-9999.00
"2:57 AM EDT on September 06, 2017",19.4,-9999.00
"3:04 AM EDT on September 06, 2017",19.4,-9999.00
"3:09 AM EDT on September 06, 2017",19.4,-9999.00
"3:16 AM EDT on September 06, 2017",19.4,-9999.00
"3:23 AM EDT on September 06, 2017",19.4,-9999.00
"3:30 AM EDT on September 06, 2017",19.4,-9999.00
"3:53 AM EDT on September 06, 2017",19.4,-9999.00
"4:02 AM EDT on September 06, 2017",19.4,-9999.00
"4:53 AM EDT on September 06, 2017",19.4,-9999.00
"5:53 AM EDT on September 06, 2017",19.4,-9999.00
"6:53 AM EDT on September 06, 2017",19.4,-9999.00
"7:12 AM EDT on September 06, 2017",19.4,-9999.00
"7:21 AM EDT on September 06, 2017",19.4,-9999.00
"7:43 AM EDT on September 06, 2017",19.4,-9999.00
"7:53 AM EDT on September 06, 2017",19.4,-9999.00
"8:11 AM EDT on September 06, 2017",18.9,0.0
"8:53 AM EDT on September 06, 2017",17.8,1.8
"8:57 AM EDT on September 06, 2017",17.8,0.5
"9:53 AM EDT on September 06, 2017",17.2,7.1
"10:00 AM EDT on September 06, 2017",17.2,0.3
"10:43 AM EDT on September 06, 2017",17.2,2.0
"10:53 AM EDT on September 06, 2017",17.2,2.8
"11:00 AM EDT on September 06, 2017",17.2,0.3
"11:53 AM EDT on September 06, 2017",17.2,4.6
"12:53 PM EDT on September 06, 2017",17.2,4.6
"1:53 PM EDT on September 06, 2017",17.2,1.5
"2:53 PM EDT on September 06, 2017",17.2,1.5
"3:48 PM EDT on September 06, 2017",17.0,0.0
"3:53 PM EDT on September 06, 2017",17.2,0.3
"4:00 PM EDT on September 06, 2017",17.2,0.0
"4:02 PM EDT on September 06, 2017",17.2,0.0
"4:51 PM EDT on September 06, 2017",17.0,0.8
"4:53 PM EDT on September 06, 2017",17.2,0.8
"4:59 PM EDT on September 06, 2017",17.2,0.0
"5:33 PM EDT on September 06, 2017",17.2,0.3
"5:53 PM EDT on September 06, 2017",17.2,0.3
"6:25 PM EDT on September 06, 2017",16.7,0.0
"6:38 PM EDT on September 06, 2017",16.7,0.0
"6:53 PM EDT on September 06, 2017",16.7,0.0
"7:13 PM EDT on September 06, 2017",16.7,0.3
"7:53 PM EDT on September 06, 2017",16.7,0.5
"8:14 PM EDT on September 06, 2017",16.7,0.0
"8:53 PM EDT on September 06, 2017",16.7,0.3
"9:11 PM EDT on September 06, 2017",16.7,-9999.00
"9:45 PM EDT on September 06, 2017",15.6,-9999.00
"9:53 PM EDT on September 06, 2017",15.6,-9999.00
"9:58 PM EDT on September 06, 2017",15.6,-9999.00
"10:00 PM EDT on September 06, 2017",15.6,-9999.00
"10:08 PM EDT on September 06, 2017",15.6,-9999.00
"10:25 PM EDT on September 06, 2017",15.6,-9999.00
"10:53 PM EDT on September 06, 2017",15.6,-9999.00
"11:53 PM EDT on September 06, 2017",15.0,-9999.00
"12:26 AM EDT on September 07, 2017",15.0,-9999.00
"12:35 AM EDT on September 07, 2017",15.0,-9999.00
"12:50 AM EDT on September 07, 2017",14.0,-9999.00
"12:51 AM EDT on September 07, 2017",14.4,-9999.00
"1:01 AM EDT on September 07, 2017",14.4,-9999.00
"1:39 AM EDT on September 07, 2017",14.4,-9999.00
"1:53 AM EDT on September 07, 2017",14.4,-9999.00
"2:01 AM EDT on September 07, 2017",14.4,-9999.00
"2:17 AM EDT on September 07, 2017",13.9,-9999.00
"2:40 AM EDT on September 07, 2017",13.9,-9999.00
"2:53 AM EDT on September 07, 2017",13.9,-9999.00
"3:53 AM EDT on September 07, 2017",13.3,-9999.00
"4:53 AM EDT on September 07, 2017",12.2,-9999.00
"5:29 AM EDT on September 07, 2017",12.2,-9999.00
"5:33 AM EDT on September 07, 2017",12.2,-9999.00
"5:47 AM EDT on September 07, 2017",12.0,-9999.00
"5:53 AM EDT on September 07, 2017",11.7,-9999.00
"6:53 AM EDT on September 07, 2017",11.7,-9999.00
"7:53 AM EDT on September 07, 2017",13.3,-9999.00
"8:53 AM EDT on September 07, 2017",15.6,-9999.00
"9:53 AM EDT on September 07, 2017",17.8,-9999.00
"10:53 AM EDT on September 07, 2017",19.4,-9999.00
"11:53 AM EDT on September 07, 2017",20.6,-9999.00
"12:53 PM EDT on September 07, 2017",21.1,-9999.00
"1:53 PM EDT on September 07, 2017",21.7,-9999.00
"2:53 PM EDT on September 07, 2017",22.2,-9999.00
"3:53 PM EDT on September 07, 2017",22.2,-9999.00
"4:53 PM EDT on September 07, 2017",22.2,-9999.00
"5:53 PM EDT on September 07, 2017",22.2,-9999.00
"6:53 PM EDT on September 07, 2017",21.1,-9999.00
"7:53 PM EDT on September 07, 2017",17.8,-9999.00
"8:53 PM EDT on September 07, 2017",16.7,-9999.00
"9:53 PM EDT on September 07, 2017",15.6,-9999.00
"10:53 PM EDT on September 07, 2017",13.9,-9999.00
"11:53 PM EDT on September 07, 2017",13.9,-9999.00
"12:53 AM EDT on September 08, 2017",13.3,-9999.00
"1:53 AM EDT on September 08, 2017",12.8,-9999.00
"2:53 AM EDT on September 08, 2017",11.7,-9999.00
"3:53 AM EDT on September 08, 2017",12.2,-9999.00
"4:53 AM EDT on September 08, 2017",12.2,-9999.00
"5:53 AM EDT on September 08, 2017",12.8,-9999.00
"6:53 AM EDT on September 08, 2017",13.3,-9999.00
"7:53 AM EDT on September 08, 2017",14.4,-9999.00
"8:53 AM EDT on September 08, 2017",17.2,-9999.00
"9:53 AM EDT on September 08, 2017",18.9,-9999.00
"10:53 AM EDT on September 08, 2017",20.6,-9999.00
"11:53 AM EDT on September 08, 2017",22.8,-9999.00
"12:53 PM EDT on September 08, 2017",23.3,-9999.00
"1:53 PM EDT on September 08, 2017",23.3,-9999.00
"2:53 PM EDT on September 08, 2017",23.3,-9999.00
"3:53 PM EDT on September 08, 2017",23.9,-9999.00
"4:53 PM EDT on September 08, 2017",23.9,-9999.00
"5:53 PM EDT on September 08, 2017",24.4,-9999.00
"6:53 PM EDT on September 08, 2017",21.1,-9999.00
"7:53 PM EDT on September 08, 2017",20.6,-9999.00
"8:53 PM EDT on September 08, 2017",17.8,-9999.00
"9:53 PM EDT on September 08, 2017",17.2,-9999.00
"10:53 PM EDT on September 08, 2017",17.8,-9999.00
"11:53 PM EDT on September 08, 2017",17.8,-9999.00
"12:53 AM EDT on September 09, 2017",16.1,-9999.00
"1:53 AM EDT on September 09, 2017",16.1,-9999.00
"2:53 AM EDT on September 09, 2017",15.0,-9999.00
"3:53 AM EDT on September 09, 2017",13.3,-9999.00
"4:53 AM EDT on September 09, 2017",14.4,-9999.00
"5:53 AM EDT on September 09, 2017",11.7,-9999.00
"6:53 AM EDT on September 09, 2017",11.7,-9999.00
"7:53 AM EDT on September 09, 2017",12.8,-9999.00
"8:53 AM EDT on September 09, 2017",16.7,-9999.00
"9:53 AM EDT on September 09, 2017",17.2,-9999.00
"10:53 AM EDT on September 09, 2017",20.0,-9999.00
"11:53 AM EDT on September 09, 2017",21.1,-9999.00
"12:53 PM EDT on September 09, 2017",21.1,-9999.00
"1:53 PM EDT on September 09, 2017",20.6,-9999.00
"2:53 PM EDT on September 09, 2017",21.1,-9999.00
"3:53 PM EDT on September 09, 2017",22.8,-9999.00
"4:53 PM EDT on September 09, 2017",22.2,-9999.00
"5:53 PM EDT on September 09, 2017",21.7,-9999.00
"6:53 PM EDT on September 09, 2017",20.6,-9999.00
"7:53 PM EDT on September 09, 2017",17.8,-9999.00
"8:53 PM EDT on September 09, 2017",16.1,-9999.00
"9:53 PM EDT on September 09, 2017",14.4,-9999.00
"10:53 PM EDT on September 09, 2017",13.3,-9999.00
"11:53 PM EDT on September 09, 2017",12.2,-9999.00
"12:53 AM EDT on September 10, 2017",11.7,-9999.00
"1:53 AM EDT on September 10, 2017",11.7,-9999.00
"2:53 AM EDT on September 10, 2017",11.7,-9999.00
"3:53 AM EDT on September 10, 2017",10.6,-9999.00
"4:53 AM EDT on September 10, 2017",9.4,-9999.00
"5:53 AM EDT on September 10, 2017",9.4,-9999.00
"6:53 AM EDT on September 10, 2017",7.8,-9999.00
"7:53 AM EDT on September 10, 2017",10.6,-9999.00
"8:53 AM EDT on September 10, 2017",13.3,-9999.00
"9:53 AM EDT on September 10, 2017",16.7,-9999.00
"10:53 AM EDT on September 10, 2017",17.8,-9999.00
"11:53 AM EDT on September 10, 2017",19.4,-9999.00
"12:53 PM EDT on September 10, 2017",20.0,-9999.00
"1:53 PM EDT on September 10, 2017",21.1,-9999.00
"2:53 PM EDT on September 10, 2017",21.7,-9999.00
"3:53 PM EDT on September 10, 2017",21.7,-9999.00
"4:53 PM EDT on September 10, 2017",21.7,-9999.00
"5:53 PM EDT on September 10, 2017",20.6,-9999.00
"6:53 PM EDT on September 10, 2017",18.3,-9999.00
"7:53 PM EDT on September 10, 2017",16.1,-9999.00
"8:53 PM EDT on September 10, 2017",15.6,-9999.00
"9:53 PM EDT on September 10, 2017",14.4,-9999.00
"10:53 PM EDT on September 10, 2017",14.4,-9999.00
"11:53 PM EDT on September 10, 2017",12.2,-9999.00
"12:53 AM EDT on September 11, 2017",12.2,-9999.00
"1:53 AM EDT on September 11, 2017",12.2,-9999.00
"2:53 AM EDT on September 11, 2017",10.6,-9999.00
"3:53 AM EDT on September 11, 2017",11.7,-9999.00
"4:53 AM EDT on September 11, 2017",10.0,-9999.00
"5:53 AM EDT on September 11, 2017",10.6,-9999.00
"6:53 AM EDT on September 11, 2017",10.0,-9999.00
"7:53 AM EDT on September 11, 2017",11.7,-9999.00
"8:53 AM EDT on September 11, 2017",13.9,-9999.00
"9:53 AM EDT on September 11, 2017",16.1,-9999.00
"10:53 AM EDT on September 11, 2017",17.8,-9999.00
"11:53 AM EDT on September 11, 2017",19.4,-9999.00
"12:53 PM EDT on September 11, 2017",20.0,-9999.00
"1:53 PM EDT on September 11, 2017",20.6,-9999.00
"2:53 PM EDT on September 11, 2017",20.6,-9999.00
"3:53 PM EDT on September 11, 2017",20.6,-9999.00
"4:53 PM EDT on September 11, 2017",20.0,-9999.00
"5:53 PM EDT on September 11, 2017",19.4,-9999.00
"6:53 PM EDT on September 11, 2017",18.9,-9999.00
"7:53 PM EDT on September 11, 2017",17.2,-9999.00
"8:53 PM EDT on September 11, 2017",16.7,-9999.00
"9:53 PM EDT on September 11, 2017",16.1,-9999.00
"10:53 PM EDT on September 11, 2017",15.6,-9999.00
"11:53 PM EDT on September 11, 2017",16.1,-9999.00
"12:53 AM EDT on September 12, 2017",15.6,-9999.00
"1:53 AM EDT on September 12, 2017",15.0,0.0
"2:53 AM EDT on September 12, 2017",15.0,-9999.00
"3:53 AM EDT on September 12, 2017",15.0,-9999.00
"4:53 AM EDT on September 12, 2017",15.6,-9999.00
"5:53 AM EDT on September 12, 2017",15.0,-9999.00
"6:53 AM EDT on September 12, 2017",15.0,-9999.00
"7:53 AM EDT on September 12, 2017",16.1,-9999.00
"8:53 AM EDT on September 12, 2017",17.8,-9999.00
"9:53 AM EDT on September 12, 2017",19.4,-9999.00
"10:53 AM EDT on September 12, 2017",20.0,-9999.00
"11:53 AM EDT on September 12, 2017",22.2,0.0
"12:53 PM EDT on September 12, 2017",22.8,-9999.00
"1:53 PM EDT on September 12, 2017",24.4,-9999.00
"2:53 PM EDT on September 12, 2017",25.0,-9999.00
"3:53 PM EDT on September 12, 2017",25.0,-9999.00
"4:53 PM EDT on September 12, 2017",25.0,-9999.00
"5:53 PM EDT on September 12, 2017",23.9,-9999.00
"6:53 PM EDT on September 12, 2017",23.3,-9999.00
"7:09 PM EDT on September 12, 2017",22.8,-9999.00
"7:37 PM EDT on September 12, 2017",22.2,0.0
"7:53 PM EDT on September 12, 2017",22.2,0.0
"8:53 PM EDT on September 12, 2017",20.6,0.0
